round_number,round_start_time,p_id,seat_id,p_decided_at,p_action,p_payoff,p_reaction_time,n1_action,n2_action,n3_action,n4_action,n1_payoff,n2_payoff,n3_payoff,n4_payoff,max_payoff_is_coop,positive_payoff,num_of_coop_neighbor,assortment,set_id,bc_ratio,session_phase,orderd_session_name,reorderd_session_name
1,1732250091.6575987,rt337344,0429,1732250094.701589,0,0,3.04399037361145,0,0,0,0,8,4,0,0,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
1,1732250091.6575987,rt525137,1017,1732250099.0925074,0,0,7.434908628463745,0,0,0,0,4,0,0,0,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
1,1732250091.6575987,rt819651,2567,1732250101.1790545,0,0,9.521455764770508,0,0,0,0,0,0,0,4,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
1,1732250091.6575987,rt592001,3342,1732250095.711192,0,0,4.053593158721924,0,0,0,0,0,0,4,4,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
1,1732250091.6575987,rt876556,3516,1732250097.111226,0,4,5.453627347946167,0,0,0,1,0,0,4,-4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
1,1732250091.6575987,rt849173,4279,1732250094.8817246,0,4,3.224125862121582,0,0,1,0,0,4,-4,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
1,1732250091.6575987,rt153831,4838,1732250095.8773909,1,-4,4.219792127609253,0,0,0,0,4,4,4,4,0,false,0,0.0,1234,4,full_information,2_full_information,0_full_information
1,1732250091.6575987,rt917261,5584,1732250097.1889265,0,4,5.531327724456787,0,1,0,0,4,-4,4,0,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
1,1732250091.6575987,rt739245,5652,1732250094.923904,0,4,3.2663052082061768,1,0,0,0,-4,4,0,0,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
1,1732250091.6575987,rt217519,6006,1732250098.5812109,0,0,6.923612117767334,0,0,0,0,4,4,0,4,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
1,1732250091.6575987,rt919080,6066,1732250096.0406623,0,0,4.383063554763794,0,0,0,0,4,0,4,8,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
1,1732250091.6575987,rt310524,6099,1732250094.1621783,0,4,2.504579544067383,0,0,0,1,0,0,8,0,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
1,1732250091.6575987,rt865762,6247,1732250097.0895293,0,8,5.4319305419921875,0,0,1,1,0,4,0,0,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
1,1732250091.6575987,rt612233,6827,1732250111.0704525,1,0,19.412853717803955,0,0,1,0,4,8,0,8,0,false,1,0.25,1234,4,full_information,2_full_information,0_full_information
1,1732250091.6575987,rt671551,8668,1732250093.677984,1,0,2.020385265350342,0,1,0,0,8,0,8,4,0,false,1,0.25,1234,4,full_information,2_full_information,0_full_information
1,1732250091.6575987,rt845286,9057,1732250095.611996,0,8,3.954397201538086,1,1,0,0,0,0,4,0,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
1,1732250091.6575987,rt712233,9153,1732250093.701672,0,4,2.0440733432769775,1,0,0,0,0,8,0,0,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
2,1732250124.5657437,rt337344,0429,1732250128.385114,1,0,3.8193702697753906,1,0,0,0,4,12,8,8,0,false,1,0.25,1234,4,full_information,2_full_information,0_full_information
2,1732250124.5657437,rt525137,1017,1732250126.7658591,0,8,2.200115442276001,0,1,0,1,12,0,8,-4,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
2,1732250124.5657437,rt819651,2567,1732250134.5917313,0,8,10.02598762512207,1,0,1,0,0,8,-4,8,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
2,1732250124.5657437,rt592001,3342,1732250132.6818469,1,-4,8.116103172302246,0,0,0,0,8,8,8,12,0,false,0,0.0,1234,4,full_information,2_full_information,0_full_information
2,1732250124.5657437,rt876556,3516,1732250126.2469337,0,8,1.681190013885498,0,1,0,1,8,-4,12,0,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
2,1732250124.5657437,rt849173,4279,1732250126.6438608,0,12,2.0781171321868896,1,0,1,1,-4,8,0,0,0,true,3,-0.75,1234,4,full_information,2_full_information,0_full_information
2,1732250124.5657437,rt153831,4838,1732250126.3882897,1,0,1.8225460052490234,0,0,1,0,8,12,0,12,0,false,1,0.25,1234,4,full_information,2_full_information,0_full_information
2,1732250124.5657437,rt917261,5584,1732250127.0605574,1,0,2.4948136806488037,0,1,0,0,12,0,12,8,0,false,1,0.25,1234,4,full_information,2_full_information,0_full_information
2,1732250124.5657437,rt739245,5652,1732250126.782979,0,12,2.2172353267669678,1,1,0,1,0,0,8,-4,0,true,3,-0.75,1234,4,full_information,2_full_information,0_full_information
2,1732250124.5657437,rt217519,6006,1732250148.288407,0,8,23.722663402557373,1,0,1,0,0,12,-4,4,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
2,1732250124.5657437,rt919080,6066,1732250131.404652,1,-4,6.838908433914185,0,0,0,0,12,8,4,8,0,false,0,0.0,1234,4,full_information,2_full_information,0_full_information
2,1732250124.5657437,rt310524,6099,1732250126.5381608,0,4,1.9724171161651611,0,1,0,0,8,-4,8,8,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
2,1732250124.5657437,rt865762,6247,1732250127.2431767,0,8,2.6774330139160156,1,0,0,1,-4,4,8,0,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
2,1732250124.5657437,rt612233,6827,1732250126.8210723,0,8,2.25532865524292,0,0,1,1,4,8,0,4,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
2,1732250124.5657437,rt671551,8668,1732250126.9420538,1,0,2.376310110092163,0,0,1,0,8,8,4,12,0,false,1,0.25,1234,4,full_information,2_full_information,0_full_information
2,1732250124.5657437,rt845286,9057,1732250127.8685799,1,4,3.3028361797332764,0,1,0,1,8,0,12,0,0,true,2,0.5,1234,4,full_information,2_full_information,0_full_information
2,1732250124.5657437,rt712233,9153,1732250126.5034058,0,12,1.937662124633789,1,1,1,0,0,4,0,8,0,true,3,-0.75,1234,4,full_information,2_full_information,0_full_information
3,1732250160.696949,rt337344,0429,1732250162.6930306,0,8,1.9960815906524658,1,0,0,1,0,8,8,0,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
3,1732250160.696949,rt525137,1017,1732250165.3853095,0,8,4.6883604526519775,0,0,1,1,8,8,0,0,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
3,1732250160.696949,rt819651,2567,1732250166.580601,1,0,5.883651971817017,0,0,1,0,8,8,0,8,0,false,1,0.25,1234,4,full_information,2_full_information,0_full_information
3,1732250160.696949,rt592001,3342,1732250162.8128538,1,0,2.1159048080444336,0,1,0,0,8,0,8,8,0,false,1,0.25,1234,4,full_information,2_full_information,0_full_information
3,1732250160.696949,rt876556,3516,1732250173.9051487,0,8,13.208199739456177,1,1,0,0,0,0,8,4,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
3,1732250160.696949,rt849173,4279,1732250162.663652,0,8,1.966702938079834,1,0,0,1,0,8,4,-4,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
3,1732250160.696949,rt153831,4838,1732250162.3715553,0,4,1.6746063232421875,0,0,1,0,8,8,-4,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
3,1732250160.696949,rt917261,5584,1732250166.2356396,1,-4,5.538690567016602,0,0,0,0,8,4,4,4,0,false,0,0.0,1234,4,full_information,2_full_information,0_full_information
3,1732250160.696949,rt739245,5652,1732250167.4792376,0,4,6.782288551330566,0,1,0,0,4,-4,4,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
3,1732250160.696949,rt217519,6006,0.0,0,4,-1732250160.696949,1,0,0,0,-4,4,4,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
3,1732250160.696949,rt919080,6066,1732250163.645465,0,4,2.9485158920288086,0,0,0,1,4,4,4,0,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
3,1732250160.696949,rt310524,6099,1732250164.0458062,0,4,3.3488571643829346,0,0,1,0,4,4,0,12,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
3,1732250160.696949,rt865762,6247,1732250164.3750358,1,0,3.678086757659912,0,0,0,1,4,4,12,4,0,false,1,0.25,1234,4,full_information,2_full_information,0_full_information
3,1732250160.696949,rt612233,6827,1732250166.0249705,0,12,5.32802152633667,0,1,1,1,4,0,4,0,0,true,3,-0.75,1234,4,full_information,2_full_information,0_full_information
3,1732250160.696949,rt671551,8668,1732250164.5627856,1,4,3.8658366203308105,1,0,1,0,0,12,0,8,0,true,2,0.5,1234,4,full_information,2_full_information,0_full_information
3,1732250160.696949,rt845286,9057,1732250127.8685799,1,0,-32.828369140625,0,1,0,0,12,4,8,8,0,false,1,0.25,1234,4,full_information,2_full_information,0_full_information
3,1732250160.696949,rt712233,9153,1732250162.525837,0,8,1.828887939453125,1,1,0,0,4,0,8,8,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
4,1732250194.9275033,rt337344,0429,1732250197.1905246,0,4,2.263021230697632,1,0,0,0,4,8,4,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
4,1732250194.9275033,rt525137,1017,1732250197.607416,0,4,2.679912567138672,0,0,0,1,8,4,4,-4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
4,1732250194.9275033,rt819651,2567,1732250197.6945894,0,4,2.7670860290527344,0,0,1,0,4,4,-4,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
4,1732250194.9275033,rt592001,3342,1732250199.20101,1,-4,4.2735066413879395,0,0,0,0,4,4,4,4,0,false,0,0.0,1234,4,full_information,2_full_information,0_full_information
4,1732250194.9275033,rt876556,3516,1732250198.6839955,0,4,3.7564921379089355,0,1,0,0,4,-4,4,0,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
4,1732250194.9275033,rt849173,4279,1732250198.5917425,0,4,3.6642391681671143,1,0,0,0,-4,4,0,0,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
4,1732250194.9275033,rt153831,4838,1732250196.9310138,0,0,2.0035104751586914,0,0,0,0,4,4,0,0,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
4,1732250194.9275033,rt917261,5584,1732250197.5904279,0,0,2.6629245281219482,0,0,0,0,4,0,0,0,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
4,1732250194.9275033,rt739245,5652,1732250197.7808597,0,0,2.85335636138916,0,0,0,0,0,0,0,0,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
4,1732250194.9275033,rt217519,6006,0.0,0,0,-1732250194.9275033,0,0,0,0,0,0,0,4,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
4,1732250194.9275033,rt919080,6066,1732250197.192623,0,0,2.2651195526123047,0,0,0,0,0,0,4,8,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
4,1732250194.9275033,rt310524,6099,1732250197.4812915,0,4,2.553788185119629,0,0,0,1,0,0,8,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
4,1732250194.9275033,rt865762,6247,1732250197.7500062,0,8,2.822502851486206,0,0,1,1,0,4,4,4,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
4,1732250194.9275033,rt612233,6827,1732250196.846396,1,4,1.9188926219940186,0,0,1,1,4,8,4,4,0,true,2,0.5,1234,4,full_information,2_full_information,0_full_information
4,1732250194.9275033,rt671551,8668,1732250197.4149382,1,4,2.4874348640441895,0,1,1,0,8,4,4,8,0,true,2,0.5,1234,4,full_information,2_full_information,0_full_information
4,1732250194.9275033,rt845286,9057,1732250200.5797842,1,4,5.652280807495117,1,1,0,0,4,4,8,4,0,true,2,0.5,1234,4,full_information,2_full_information,0_full_information
4,1732250194.9275033,rt712233,9153,1732250197.1429372,0,8,2.2154338359832764,1,1,0,0,4,4,4,4,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
5,1732250211.7828686,rt337344,0429,1732250214.5361226,0,4,2.753253936767578,1,0,0,0,4,8,4,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
5,1732250211.7828686,rt525137,1017,1732250215.0903451,0,4,3.30747652053833,0,0,0,1,8,4,4,-4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
5,1732250211.7828686,rt819651,2567,1732250214.2719066,0,4,2.4890379905700684,0,0,1,0,4,4,-4,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
5,1732250211.7828686,rt592001,3342,1732250214.0344164,1,-4,2.2515478134155273,0,0,0,0,4,4,4,8,0,false,0,0.0,1234,4,full_information,2_full_information,0_full_information
5,1732250211.7828686,rt876556,3516,1732250214.8463733,0,4,3.063504695892334,0,1,0,0,4,-4,8,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
5,1732250211.7828686,rt849173,4279,1732250215.2208204,0,8,3.4379518032073975,1,0,0,1,-4,4,4,-4,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
5,1732250211.7828686,rt153831,4838,1732250214.0826542,0,4,2.299785614013672,0,0,1,0,4,8,-4,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
5,1732250211.7828686,rt917261,5584,1732250214.0310712,1,-4,2.2482025623321533,0,0,0,0,8,4,4,4,0,false,0,0.0,1234,4,full_information,2_full_information,0_full_information
5,1732250211.7828686,rt739245,5652,1732250217.49641,0,4,5.713541269302368,0,1,0,0,4,-4,4,0,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
5,1732250211.7828686,rt217519,6006,0.0,0,4,-1732250211.7828686,1,0,0,0,-4,4,0,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
5,1732250211.7828686,rt919080,6066,1732250214.0261147,0,0,2.243246078491211,0,0,0,0,4,4,4,8,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
5,1732250211.7828686,rt310524,6099,1732250214.0845664,0,4,2.3016977310180664,0,0,0,1,4,0,8,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
5,1732250211.7828686,rt865762,6247,1732250216.480824,0,8,4.697955369949341,0,0,1,1,0,4,4,4,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
5,1732250211.7828686,rt612233,6827,1732250216.5345244,1,4,4.75165581703186,0,0,1,1,4,8,4,4,0,true,2,0.5,1234,4,full_information,2_full_information,0_full_information
5,1732250211.7828686,rt671551,8668,1732250214.7519941,1,4,2.969125509262085,0,1,1,0,8,4,4,8,0,true,2,0.5,1234,4,full_information,2_full_information,0_full_information
5,1732250211.7828686,rt845286,9057,1732250217.5923498,1,4,5.809481143951416,1,1,0,0,4,4,8,4,0,true,2,0.5,1234,4,full_information,2_full_information,0_full_information
5,1732250211.7828686,rt712233,9153,1732250213.9999928,0,8,2.2171242237091064,1,1,0,0,4,4,4,4,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
6,1732250228.316676,rt337344,0429,1732250231.6294096,0,4,3.3127336502075195,1,0,0,0,4,8,0,0,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
6,1732250228.316676,rt525137,1017,1732250231.4583368,0,0,3.1416609287261963,0,0,0,0,8,4,0,0,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
6,1732250228.316676,rt819651,2567,1732250231.1334448,0,0,2.8167688846588135,0,0,0,0,4,0,0,0,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
6,1732250228.316676,rt592001,3342,1732250231.1729689,0,0,2.856292963027954,0,0,0,0,0,0,0,4,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
6,1732250228.316676,rt876556,3516,1732250230.525836,0,0,2.209160089492798,0,0,0,0,0,0,4,4,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
6,1732250228.316676,rt849173,4279,1732250230.684477,0,4,2.3678011894226074,0,0,0,1,0,0,4,-4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
6,1732250228.316676,rt153831,4838,1732250230.1821787,0,4,1.8655028343200684,0,0,1,0,0,4,-4,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
6,1732250228.316676,rt917261,5584,1732250231.18542,1,-4,2.868744134902954,0,0,0,0,4,4,4,4,0,false,0,0.0,1234,4,full_information,2_full_information,0_full_information
6,1732250228.316676,rt739245,5652,1732250231.1227548,0,4,2.8060789108276367,0,1,0,0,4,-4,4,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
6,1732250228.316676,rt217519,6006,0.0,0,4,-1732250228.316676,1,0,0,0,-4,4,4,8,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
6,1732250228.316676,rt919080,6066,1732250230.8031826,0,4,2.486506700515747,0,0,0,1,4,4,8,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
6,1732250228.316676,rt310524,6099,1732250230.342227,0,8,2.0255510807037354,0,0,1,1,4,4,4,8,1,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
6,1732250228.316676,rt865762,6247,1732250232.2968595,1,4,3.9801836013793945,0,0,1,1,4,8,8,8,0,true,2,0.5,1234,4,full_information,2_full_information,0_full_information
6,1732250228.316676,rt612233,6827,1732250231.8856566,1,8,3.5689806938171387,0,1,1,1,8,4,8,4,0,true,3,0.75,1234,4,full_information,2_full_information,0_full_information
6,1732250228.316676,rt671551,8668,1732250230.9326622,1,8,2.6159863471984863,1,1,1,0,4,8,4,8,1,true,3,0.75,1234,4,full_information,2_full_information,0_full_information
6,1732250228.316676,rt845286,9057,1732250231.3168113,1,4,3.0001354217529297,1,1,0,0,8,8,8,4,1,true,2,0.5,1234,4,full_information,2_full_information,0_full_information
6,1732250228.316676,rt712233,9153,1732250230.6120594,0,8,2.2953834533691406,1,1,0,0,8,4,4,0,1,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
7,1732250242.5643942,rt337344,0429,1732250251.1254454,0,0,8.5610511302948,0,0,0,0,8,4,4,4,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
7,1732250242.5643942,rt525137,1017,1732250244.9637234,0,4,2.39932918548584,0,0,0,1,4,0,4,-4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
7,1732250242.5643942,rt819651,2567,1732250248.6608043,0,4,6.096410036087036,0,0,1,0,0,4,-4,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
7,1732250242.5643942,rt592001,3342,1732250245.8113096,1,-4,3.246915340423584,0,0,0,0,4,4,4,4,0,false,0,0.0,1234,4,full_information,2_full_information,0_full_information
7,1732250242.5643942,rt876556,3516,1732250244.5960176,0,4,2.031623363494873,0,1,0,0,4,-4,4,0,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
7,1732250242.5643942,rt849173,4279,1732250246.9005282,0,4,4.33613395690918,1,0,0,0,-4,4,0,0,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
7,1732250242.5643942,rt153831,4838,1732250247.106616,0,0,4.542221784591675,0,0,0,0,4,4,0,0,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
7,1732250242.5643942,rt917261,5584,1732250244.4919403,0,0,1.9275460243225098,0,0,0,0,4,0,0,0,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
7,1732250242.5643942,rt739245,5652,1732250245.0441403,0,0,2.479746103286743,0,0,0,0,0,0,0,0,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
7,1732250242.5643942,rt217519,6006,0.0,0,0,-1732250242.5643942,0,0,0,0,0,0,0,4,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
7,1732250242.5643942,rt919080,6066,1732250245.0155346,0,0,2.4511404037475586,0,0,0,0,0,0,4,8,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
7,1732250242.5643942,rt310524,6099,1732250244.6652837,0,4,2.1008894443511963,0,0,0,1,0,0,8,0,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
7,1732250242.5643942,rt865762,6247,1732250244.9334025,0,8,2.3690083026885986,0,0,1,1,0,4,0,0,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
7,1732250242.5643942,rt612233,6827,1732250244.4065824,1,0,1.8421881198883057,0,0,1,0,4,8,0,8,0,false,1,0.25,1234,4,full_information,2_full_information,0_full_information
7,1732250242.5643942,rt671551,8668,1732250245.2608092,1,0,2.6964149475097656,0,1,0,0,8,0,8,4,0,false,1,0.25,1234,4,full_information,2_full_information,0_full_information
7,1732250242.5643942,rt845286,9057,1732250245.9886856,0,8,3.4242913722991943,1,1,0,0,0,0,4,0,0,true,2,-0.5,1234,4,full_information,2_full_information,0_full_information
7,1732250242.5643942,rt712233,9153,1732250244.6094809,0,4,2.045086622238159,1,0,0,0,0,8,0,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
8,1732250257.8041887,rt337344,0429,1732250261.5597918,0,4,3.755603075027466,1,0,0,0,4,8,4,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
8,1732250257.8041887,rt525137,1017,1732250260.7180703,0,4,2.913881540298462,0,0,0,1,8,4,4,-4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
8,1732250257.8041887,rt819651,2567,1732250261.4399874,0,4,3.635798692703247,0,0,1,0,4,4,-4,4,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
8,1732250257.8041887,rt592001,3342,1732250259.6704094,1,-4,1.8662207126617432,0,0,0,0,4,4,4,4,0,false,0,0.0,1234,4,full_information,2_full_information,0_full_information
8,1732250257.8041887,rt876556,3516,1732250260.4818156,0,4,2.677626848220825,0,1,0,0,4,-4,4,0,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
8,1732250257.8041887,rt849173,4279,1732250261.1143,0,4,3.3101112842559814,1,0,0,0,-4,4,0,0,0,true,1,-0.25,1234,4,full_information,2_full_information,0_full_information
8,1732250257.8041887,rt153831,4838,1732250260.106877,0,0,2.3026883602142334,0,0,0,0,4,4,0,0,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
8,1732250257.8041887,rt917261,5584,1732250262.819167,0,0,5.0149781703948975,0,0,0,0,4,0,0,0,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
8,1732250257.8041887,rt739245,5652,1732250260.2082667,0,0,2.4040780067443848,0,0,0,0,0,0,0,4,0,false,0,-0.0,1234,4,full_information,2_full_information,0_full_information
